time,dangjin_floating,dangjin_warehouse,dangjin,ulsan
2021-02-02 14:00:00,545.9838209340074,341.7377505001032,605.2809605635549,313.6249234376371
2021-02-02 15:00:00,504.1527388265782,321.4383582284134,565.3831598951577,268.82484874271336
2021-02-02 16:00:00,241.5818254143342,255.4187305368219,426.2492594101699,182.31117184620868
2021-02-02 17:00:00,94.45124661039078,108.2168884849054,169.05098610210592,92.86128125865235
2021-02-02 18:00:00,26.82310902198585,23.545220062852515,34.141705973645436,7.617438399888392
2021-02-02 19:00:00,0.0,0.0,0.0,0.0
2021-02-02 20:00:00,8.906402434001869,0.0,0.0,0.0
2021-02-02 21:00:00,8.906402434001869,0.0,3.9210267120810047,0.0
2021-02-02 22:00:00,0.0,0.0,3.9210267120810047,0.0
2021-02-02 23:00:00,0.0,0.0,0.0,0.0
2021-02-02 24:00:00,0.0,0.0,0.0,0.0
2021-02-03 01:00:00,0.0,0.0,0.0,0.0
2021-02-03 02:00:00,10.67551712377142,0.0,2.8351579014852653,0.0
2021-02-03 03:00:00,0.44488629812130276,0.0,0.0,0.0
2021-02-03 04:00:00,0.0,1.0052376496242965,0.0,0.0
2021-02-03 05:00:00,0.0,0.0,0.0,0.0
2021-02-03 06:00:00,0.0,0.0,0.0,0.0
2021-02-03 07:00:00,0.0,1.2891321627970445,1.0950417740525848,8.156506830806128
2021-02-03 08:00:00,8.154999793706386,8.861342297721661,14.072575294587512,26.873028882972182
2021-02-03 09:00:00,32.58990138368432,31.13897953335631,53.054629703855674,65.76554963307919
2021-02-03 10:00:00,209.80075516863894,143.11419936499573,263.70725194702976,178.43712027877538
2021-02-03 11:00:00,387.3366578212361,241.5621834235672,442.68428852405555,273.7860265144868
2021-02-03 12:00:00,472.4218338314959,325.0357451411367,515.2744757616308,319.03596784640615
2021-02-03 13:00:00,474.97991021209816,325.1568958995048,524.2535940585213,321.4650746136202
2021-02-03 14:00:00,474.5249433433324,312.94812756673934,514.0744094767455,285.3398529619377
2021-02-03 15:00:00,365.3893341264079,239.15661326786613,420.8712739385934,246.63808460847426
2021-02-03 16:00:00,236.8114795146408,208.57733292086004,345.2515164814163,166.75579791701296
2021-02-03 17:00:00,75.67618375353983,91.77599645634679,139.43945502773713,88.2870365417148
2021-02-03 18:00:00,20.575915049390296,21.883183165530212,26.638960407096096,7.661836374406684
2021-02-03 19:00:00,0.0,0.0,0.0,0.0
2021-02-03 20:00:00,1.0422882452111657,0.0,0.0,0.0
2021-02-03 21:00:00,0.0,0.0,0.0,0.0
2021-02-03 22:00:00,0.0,0.0,0.0,0.0
2021-02-03 23:00:00,0.0,0.0,0.0,0.0
2021-02-03 24:00:00,0.0,0.0,0.0,0.0
2021-02-04 01:00:00,5.124096100877564,0.0,0.0,0.0
2021-02-04 02:00:00,0.0,2.6014005001496345,7.548248340506765,0.0
2021-02-04 03:00:00,0.0,0.0,3.8739757945980355,0.0
2021-02-04 04:00:00,0.0,0.0,0.0,0.0
2021-02-04 05:00:00,0.0,0.0,5.691562015901738,0.0
2021-02-04 06:00:00,0.8886861072763198,0.0,5.290831273728328,0.0
2021-02-04 07:00:00,21.794255662768613,18.63922468296463,45.133918321234994,7.202879912512834
2021-02-04 08:00:00,23.264154603111752,20.218973453804185,46.368710071781074,29.471276868503086
2021-02-04 09:00:00,79.82978418482841,56.955027840194475,104.91685538558488,63.73720637804942
2021-02-04 10:00:00,240.7098186019991,188.01258730629257,303.398642547374,179.86356864035537
2021-02-04 11:00:00,461.07758084119376,333.6950313752525,517.3097692674237,278.05354078182114
2021-02-04 12:00:00,549.9069602960034,372.65336567294395,631.3682690586875,314.9597527723776
2021-02-04 13:00:00,563.9193862055072,396.90113414084976,668.6513062619512,319.776758976996
2021-02-04 14:00:00,560.6553418620298,393.4127081526449,667.1991204277782,319.62358322243074
2021-02-04 15:00:00,518.785712003491,382.3125275843437,625.1402782424219,273.3012917912849
2021-02-04 16:00:00,432.1573806483959,331.6030142892955,534.1851141464834,209.48549136069502
2021-02-04 17:00:00,191.1946322841051,177.0268430161646,261.9844210582203,89.79281474742415
2021-02-04 18:00:00,57.65873525625331,39.07779270755442,56.399491102294505,7.661836374406684
2021-02-04 19:00:00,0.0,0.0,0.0,0.0
2021-02-04 20:00:00,0.0,0.0,14.918589770934265,0.0
2021-02-04 21:00:00,0.0,0.0,14.918589770934265,0.0
2021-02-04 22:00:00,0.0,0.0,0.0,0.0
2021-02-04 23:00:00,0.7112624702252494,0.0,0.0,0.0
2021-02-04 24:00:00,1.3349736446500702,0.0,0.0,0.0
2021-02-05 01:00:00,0.0,0.0,0.0,0.0
2021-02-05 02:00:00,0.0,0.0,0.0,0.0
2021-02-05 03:00:00,0.0,0.0,0.0,0.0
2021-02-05 04:00:00,0.0,0.0,0.0,0.0
2021-02-05 05:00:00,0.0,0.0,0.0,0.0
2021-02-05 06:00:00,0.0,0.0,0.0,0.0
2021-02-05 07:00:00,5.99141565227457,3.8965370409258955,21.540356945751114,12.888615447921504
2021-02-05 08:00:00,1.5891924281735363,5.330800012218874,16.546575350230754,28.33931778527737
2021-02-05 09:00:00,52.21904818627104,34.41942911742253,73.91713970181162,63.21050933336881
2021-02-05 10:00:00,186.7231359114189,117.88864060746214,231.8558216483354,157.02622981282497
2021-02-05 11:00:00,342.7511330560307,238.35596583562975,415.59130552277225,225.28409696313247
2021-02-05 12:00:00,404.12258758926794,295.115966502025,454.6225492109704,253.57354271579575
2021-02-05 13:00:00,446.63802236049185,297.62232669451623,479.9331206049766,258.1406443531545
2021-02-05 14:00:00,402.626066031167,293.91166156615975,479.91560096079934,252.32127623183064
2021-02-05 15:00:00,356.0441535277342,274.0117736713635,448.88394365593905,209.03962001980506
2021-02-05 16:00:00,280.7009255424131,225.8407134627918,332.69076457756967,141.64839679518704
2021-02-05 17:00:00,107.74031481221628,105.1330027195461,175.7809978102202,71.30844148948282
2021-02-05 18:00:00,36.021404311589244,27.5272304857092,25.58395390990775,7.661836374406684
2021-02-05 19:00:00,0.0,0.0,0.0,0.0
2021-02-05 20:00:00,0.0,0.0,0.0,0.0
2021-02-05 21:00:00,0.0,0.0,0.0,0.0
2021-02-05 22:00:00,0.0,0.0,0.0,0.0
2021-02-05 23:00:00,0.0,0.0,0.0,0.0
2021-02-05 24:00:00,0.0,0.0,0.0,0.0
2021-02-06 01:00:00,0.0,0.0,0.0,0.0
2021-02-06 02:00:00,0.0,0.0,0.0,0.0
2021-02-06 03:00:00,0.0,0.0,0.0,0.0
2021-02-06 04:00:00,0.0,0.0,0.0,0.0
2021-02-06 05:00:00,0.0,0.0,0.0,0.0
2021-02-06 06:00:00,0.0,0.0,0.0,0.0
2021-02-06 07:00:00,0.0,0.0,0.0,4.168866530562953
2021-02-06 08:00:00,0.0,0.0,0.0,14.344696045448936
2021-02-06 09:00:00,9.673233792093448,20.97617084373809,34.263583808863984,49.02724512571557
2021-02-06 10:00:00,192.79890841393305,115.12476906293844,216.35352110185815,162.75254240915763
2021-02-06 11:00:00,304.96166238815425,227.5003976678702,386.4986924402601,259.3187299115131
2021-02-06 12:00:00,428.53620968320234,319.8917564305791,514.4429340662649,329.4046776373298
2021-02-06 13:00:00,447.56506286799555,333.1239549590282,569.794565681835,335.79834743310215
2021-02-06 14:00:00,507.45841036863874,349.11881997568827,622.3946055518938,328.2492320960964
2021-02-06 15:00:00,472.59794213547576,356.6300408636538,591.3426315142442,281.1451703426136
2021-02-06 16:00:00,334.2884262578923,234.8626629065731,386.8751161345936,214.2431784350577
2021-02-06 17:00:00,164.020873168742,130.538341039293,213.76329668573916,99.70635769795888
2021-02-06 18:00:00,24.636538353803044,19.56691784972213,18.709258173903937,7.661836374406684
2021-02-06 19:00:00,6.116611001566608,0.0,0.0,0.0
2021-02-06 20:00:00,4.82634691695155,0.0,0.0,0.0
2021-02-06 21:00:00,2.3251735620334526,0.0,0.0,0.0
2021-02-06 22:00:00,0.0,0.0,0.0,0.0
2021-02-06 23:00:00,0.0,0.0,0.0,0.0
2021-02-06 24:00:00,0.0,0.0,0.0,0.0
2021-02-07 01:00:00,0.0,0.0,0.0,0.0
2021-02-07 02:00:00,0.0,0.0,0.0,0.0
2021-02-07 03:00:00,0.0,0.0,0.0,0.0
2021-02-07 04:00:00,0.0,0.0,0.0,0.0
2021-02-07 05:00:00,0.0,0.0,0.0,0.0
2021-02-07 06:00:00,0.0,0.0,0.0,0.0
2021-02-07 07:00:00,4.434478440429793,6.122768230609333,7.587749795829523,1.6987593484348311
2021-02-07 08:00:00,4.796734907948123,9.78276054031915,11.747722594086241,13.473939366023533
2021-02-07 09:00:00,64.00489188985378,37.32284265453836,73.95591150912053,44.97657335627668
2021-02-07 10:00:00,209.77842114423305,128.22446559977405,255.71538770731428,158.41651483635113
2021-02-07 11:00:00,437.9995484431793,318.1676874338731,497.39854771199873,256.22815350999446
2021-02-07 12:00:00,507.46489791523726,373.59040125857547,599.3739795850042,332.70132948734414
2021-02-07 13:00:00,557.500192570671,395.7921802149296,642.0953471999908,309.8879708267268
2021-02-07 14:00:00,565.8464545955903,412.8566891668775,651.2164278257841,292.99973498468745
2021-02-07 15:00:00,555.2678886916368,415.13489172064374,660.3551479905663,257.6155064829292
2021-02-07 16:00:00,438.38185950280035,332.6619780695682,545.0104438368516,204.89071401906725
2021-02-07 17:00:00,203.67186140146077,190.85185442776742,301.26928111098465,104.72532924922031
2021-02-07 18:00:00,102.78873852639306,78.07435240168185,133.081681332329,7.661836374406684
2021-02-07 19:00:00,7.557556862264393,23.147544333921044,19.145234769274467,0.6109103984628653
2021-02-07 20:00:00,3.783617387124828,9.392885876717427,13.905300397700863,0.6109103984628653
2021-02-07 21:00:00,2.1560486673665626,7.209133961247935,10.597195475981062,0.0
2021-02-07 22:00:00,2.1560486673665626,7.209133961247935,10.597195475981062,0.0
2021-02-07 23:00:00,0.0,7.209133961247935,10.597195475981062,0.0
2021-02-07 24:00:00,0.0,0.0,8.890386840935362,0.0
2021-02-08 01:00:00,0.0,6.737970903389026,12.832636713331372,0.0
2021-02-08 02:00:00,2.2592589644413272,8.204823997640712,12.832636713331372,0.0
2021-02-08 03:00:00,0.0,0.0,11.410965650164066,0.0
2021-02-08 04:00:00,0.0,0.0,11.410965650164066,0.0
2021-02-08 05:00:00,0.0,0.0,11.145566600420299,0.0
2021-02-08 06:00:00,0.0,0.0,7.89021052517142,0.0
2021-02-08 07:00:00,18.976304952809897,9.162478891149147,43.16121551303077,10.282859966005736
2021-02-08 08:00:00,12.328194072993025,21.23160182993368,41.1512565671765,27.302463667253598
2021-02-08 09:00:00,100.51114784894112,78.11060705624371,144.00307128817394,64.08218405232181
2021-02-08 10:00:00,279.95565358753754,210.6356666203773,359.678581209596,206.4368422760512
2021-02-08 11:00:00,477.04648180514425,322.0296427908272,555.7491939696735,282.46405173540836
2021-02-08 12:00:00,564.8061556533188,357.65266306864766,658.593361237374,320.84006828531886
2021-02-08 13:00:00,578.8185815628226,383.25897390708116,697.5430832266605,322.1440052093693
2021-02-08 14:00:00,575.5545372193452,386.0114670578415,708.8619732720571,317.4118965922539
2021-02-08 15:00:00,533.6849073608065,376.16104666023693,675.5321834642883,277.734349606035
2021-02-08 16:00:00,448.81721548911946,344.3353078410682,568.3561549853026,213.6389330527837
2021-02-08 17:00:00,209.25887200751382,200.55845163016056,308.50226775660707,94.00405360660488
2021-02-08 18:00:00,95.52784034207845,66.54920823477154,128.8178554066755,7.712582894042629
2021-02-08 19:00:00,0.0,10.729341082601403,19.779379719950672,0.0
2021-02-08 20:00:00,0.0,10.379410829479133,2.714002503064528,0.0
2021-02-08 21:00:00,0.0,0.06890910674677608,1.2923314398972214,0.0
2021-02-08 22:00:00,0.0,0.0,0.0,0.0
2021-02-08 23:00:00,0.0,0.0,0.0,0.0
2021-02-08 24:00:00,0.0,0.0,7.252107497617857,0.0
2021-02-09 01:00:00,0.0,0.0,7.252107497617857,0.0
2021-02-09 02:00:00,11.098749735314241,2.696902438022501,7.252107497617857,0.0
2021-02-09 03:00:00,5.030189001742903,2.48503522022538,3.6189818826899125,0.0
2021-02-09 04:00:00,5.030189001742903,2.3121166626128837,6.357227519202159,0.0
2021-02-09 05:00:00,1.8215879187812816,0.0,6.09182846945839,0.0
2021-02-09 06:00:00,1.1832778692292103,0.0,0.0,0.0
2021-02-09 07:00:00,32.751456256921486,20.845495641059106,45.860208717121196,10.113922216692504
2021-02-09 08:00:00,13.270591013612375,17.741898012030692,38.610315399693306,28.885706130307934
2021-02-09 09:00:00,75.00199074966537,58.704360339426344,101.10154082181117,64.08218405232181
2021-02-09 10:00:00,255.98728863412137,198.72181242102502,319.6670119237756,204.917207931223
2021-02-09 11:00:00,443.35240143407975,326.6171822073111,512.7257187388109,277.0389953609017
2021-02-09 12:00:00,546.994494584698,391.2958311150523,623.5631339073891,314.2128532682816
2021-02-09 13:00:00,553.2021527898512,413.0045530806066,667.1220516224373,319.22397284249354
2021-02-09 14:00:00,562.3664613674307,402.0508516730642,649.2897674187327,323.0349153853722
2021-02-09 15:00:00,537.0939868225678,384.18234962299005,606.4981113626048,271.64348269884306
2021-02-09 16:00:00,402.0701411403634,315.6185373099288,503.7120248025231,199.8846720609725
2021-02-09 17:00:00,173.12289946693346,162.71735951142568,268.55342191974444,86.45555208656349
2021-02-09 18:00:00,69.7215165523251,46.163956801243195,85.05717968228642,7.712582894042629
2021-02-09 19:00:00,5.170131967532269,1.7725367515325654,5.256424444423944,0.0
2021-02-09 20:00:00,2.869511078114497,1.7725367515325654,5.256424444423944,0.0
2021-02-09 21:00:00,0.0,3.0923997086383204,1.9483195227041652,0.0
2021-02-09 22:00:00,0.0,0.0,0.0,0.0
2021-02-09 23:00:00,0.0,0.0,0.0,0.0
2021-02-09 24:00:00,0.0,0.0,0.0,0.0
2021-02-10 01:00:00,0.0,0.0,0.0,0.0
2021-02-10 02:00:00,3.0012112335797787,0.3129155645707453,0.0,0.0
2021-02-10 03:00:00,3.0012112335797787,0.4084329476034705,0.0,0.0
2021-02-10 04:00:00,3.0012112335797787,0.4084329476034705,0.0,0.0
2021-02-10 05:00:00,3.0012112335797787,0.0,0.0,0.0
2021-02-10 06:00:00,0.8398011984467367,0.0,0.0,0.0
2021-02-10 07:00:00,27.886841238886863,12.32516192488979,27.771799605882638,3.474110637067389
2021-02-10 08:00:00,10.377753270170093,12.941091432812774,19.09732797915713,17.42945594703475
2021-02-10 09:00:00,49.31995386370858,33.423407908628064,64.30098630117708,52.250554270583386
2021-02-10 10:00:00,198.93885328554728,119.17103707478653,226.3974493429934,174.95969232964148
2021-02-10 11:00:00,355.61583471692006,248.9201512504789,396.0116746129311,264.39668225647137
2021-02-10 12:00:00,426.4347962882291,292.14420151150597,494.6148038320322,310.3091243988428
2021-02-10 13:00:00,455.79600186062476,313.9533163277202,540.8479025612652,317.7592854575568
2021-02-10 14:00:00,446.5859024102579,309.46876724016823,521.342065554201,315.66184774730453
2021-02-10 15:00:00,416.4192727727273,287.6122287912917,471.1485069211743,285.2552544826299
2021-02-10 16:00:00,339.5022180973368,258.9354889193325,388.14381293211676,199.2177574143367
2021-02-10 17:00:00,139.9570690447468,142.3035181515152,227.40866227342096,104.92419839370316
2021-02-10 18:00:00,51.40421025423427,37.32566220146583,55.12215230122269,34.94280233254914
2021-02-10 19:00:00,2.6299124147698736,0.0,0.0,0.0
2021-02-10 20:00:00,1.4833684747577454,0.0,0.0,0.0
2021-02-10 21:00:00,0.0,0.0,0.8675826291549026,0.0
2021-02-10 22:00:00,0.0,0.0,0.19451479328706184,0.0
2021-02-10 23:00:00,0.0,0.0,0.0,0.0
2021-02-10 24:00:00,0.0,0.0,0.0,0.0
2021-02-11 01:00:00,0.0,0.0,0.0,0.0
2021-02-11 02:00:00,0.0,0.0,0.0,0.0
2021-02-11 03:00:00,0.0,0.0,0.0,0.0
2021-02-11 04:00:00,0.0,0.0,0.0,0.0
2021-02-11 05:00:00,0.0,0.0,0.0,0.0
2021-02-11 06:00:00,0.0,0.0,0.0,0.0
2021-02-11 07:00:00,0.0,0.0,0.0,4.219613050198897
2021-02-11 08:00:00,0.0,0.0,0.0,14.39544256508488
2021-02-11 09:00:00,4.163040985364246,23.43499044993882,23.978250399148113,48.95638295656063
2021-02-11 10:00:00,122.86400864507038,109.80246561851767,182.20616639469534,152.21248985087945
2021-02-11 11:00:00,342.3812517904007,259.69034231476365,425.9720222289255,238.72116770231574
2021-02-11 12:00:00,504.57397355349536,363.2120283051355,547.6878782575865,287.7381472648545
2021-02-11 13:00:00,517.9508163118331,365.20532483161753,604.9489718954406,287.62359929503526
2021-02-11 14:00:00,517.5786138352744,346.60341833062284,595.6065966351796,267.25287745540476
2021-02-11 15:00:00,489.60058859611803,337.4183208768452,561.873514106915,208.5240666478133
2021-02-11 16:00:00,406.3507588810526,294.9518963672969,465.5153757700598,160.15013211946624
2021-02-11 17:00:00,186.32537242296584,171.07827902302827,263.38398496009023,78.27564733251104
2021-02-11 18:00:00,54.39624061263832,37.35832377072879,54.83498747754898,21.632851270417444
2021-02-11 19:00:00,0.0,0.0,0.0,0.0
2021-02-11 20:00:00,4.5813806330148,0.0,0.8675826291549026,0.0
2021-02-11 21:00:00,0.0,0.0,0.0,0.0
2021-02-11 22:00:00,0.0,0.0,1.8420336260919685,0.0
2021-02-11 23:00:00,6.156707595239903,0.0,0.0,0.0
2021-02-11 24:00:00,8.192257271508414,4.596209745777242,1.287898893623196,0.0
2021-02-12 01:00:00,0.0,0.0,0.0,0.0
2021-02-12 02:00:00,0.0,0.0,0.0,0.0
2021-02-12 03:00:00,0.0,0.0,0.0,0.0
2021-02-12 04:00:00,0.0,0.0,0.0,0.0
2021-02-12 05:00:00,0.0,0.0,0.0,0.0
2021-02-12 06:00:00,0.0,0.0,0.0,0.0
2021-02-12 07:00:00,0.0,4.088318226810644,7.917881491010539,2.0861266117493016
2021-02-12 08:00:00,0.0,7.723535421656231,5.686177008749025,9.595489827213228
2021-02-12 09:00:00,56.41319701572218,38.194188466535145,70.9713699640286,35.32684237451319
2021-02-12 10:00:00,227.1747925495932,143.68832384522372,263.0728145144631,122.126977810501
2021-02-12 11:00:00,412.1140263033509,286.1942131887842,455.5116710062894,178.1871436683136
2021-02-12 12:00:00,532.4257153682107,343.90095185699295,603.5349891195124,230.21769735308615
2021-02-12 13:00:00,553.0719601348256,373.26029060694543,641.7014123684722,240.28820885481255
2021-02-12 14:00:00,549.5169013134474,387.8875670601119,631.6140824927222,248.25853558040333
2021-02-12 15:00:00,520.1051090405226,325.1741744546352,615.1966447380416,218.44387295837905
2021-02-12 16:00:00,397.8325758068344,287.7318834140712,471.09708124131873,152.0982439100108
2021-02-12 17:00:00,180.16688852061287,162.74423789787315,257.174278286821,84.281119807293
2021-02-12 18:00:00,61.68168635538471,39.23621501764563,60.38288691392813,19.424174686867453
2021-02-12 19:00:00,0.0,0.0,0.0,0.0
2021-02-12 20:00:00,0.0,0.0,0.0,0.0
2021-02-12 21:00:00,0.0,0.0,0.0,0.0
2021-02-12 22:00:00,0.0,0.0,0.0,0.0
2021-02-12 23:00:00,0.0,0.0,0.0,0.0
2021-02-12 24:00:00,0.0,0.0,0.0,0.0
2021-02-13 01:00:00,0.0,0.0,0.0,0.0
2021-02-13 02:00:00,0.0,0.0,0.0,0.0
2021-02-13 03:00:00,0.0,0.0,0.0,0.0
2021-02-13 04:00:00,0.0,0.0,0.0,0.0
2021-02-13 05:00:00,0.0,0.0,0.0,0.0
2021-02-13 06:00:00,0.0,0.0,0.0,0.0
2021-02-13 07:00:00,10.565676165705959,10.361832952938855,14.774467429855651,4.219613050198897
2021-02-13 08:00:00,1.171376181331782,9.388633327081873,14.710137819647265,24.344330098467836
2021-02-13 09:00:00,66.41191806379429,46.22002401024961,84.81033167197091,60.74761655978011
2021-02-13 10:00:00,222.72113206937803,158.6945638621814,290.84575820298613,191.95073339258056
2021-02-13 11:00:00,424.14385459147724,320.2727317307724,485.4886717456374,265.07960874713007
2021-02-13 12:00:00,519.4256811778754,352.64559359670545,583.9177886314682,313.8688489875849
2021-02-13 13:00:00,558.6170227685255,396.923024151601,628.1206490410876,323.47531661884705
2021-02-13 14:00:00,550.7567063157594,402.87185236923256,643.2592079910328,320.1026808429609
2021-02-13 15:00:00,535.5985269956923,364.75350545431473,613.4554825372322,262.67565327742295
2021-02-13 16:00:00,404.9268356673833,304.5143522452653,472.1318882191873,189.31067549534268
2021-02-13 17:00:00,180.43181608098666,167.13211904627772,269.6779499111807,105.83629941024297
2021-02-13 18:00:00,70.12710650295327,47.938483508541964,81.57608094390133,24.167550962807102
2021-02-13 19:00:00,0.0,0.0,0.0,0.0
2021-02-13 20:00:00,0.0,0.0,0.0,0.0
2021-02-13 21:00:00,0.0,0.0,0.0,0.0
2021-02-13 22:00:00,0.0,0.0,0.0,0.0
2021-02-13 23:00:00,0.0,0.0,0.0,0.0
2021-02-13 24:00:00,0.0,0.0,0.0,0.0
2021-02-14 01:00:00,0.0,0.0,0.0,0.0
2021-02-14 02:00:00,0.0,0.0,0.0,0.0
2021-02-14 03:00:00,0.0,0.0,0.0,0.0
2021-02-14 04:00:00,0.0,0.0,0.0,0.0
2021-02-14 05:00:00,0.0,0.0,0.0,0.0
2021-02-14 06:00:00,0.0,0.0,0.0,0.0
2021-02-14 07:00:00,10.438275118367573,0.7220601696645286,18.5625627586652,0.0
2021-02-14 08:00:00,12.789188109792569,10.415413334846283,13.763412648606447,8.284389201409093
2021-02-14 09:00:00,30.567699135064494,21.303052506955947,36.08958077194984,17.059256877005947
2021-02-14 10:00:00,150.78951048283542,96.78475284253899,179.27452461681716,62.08720951743679
2021-02-14 11:00:00,240.2377947144106,173.5360566035966,271.51238137624455,67.08950936004399
2021-02-14 12:00:00,327.0775364176462,225.49004539351077,383.05579629326405,91.80601277962847
2021-02-14 13:00:00,332.2340571279198,244.96877471804643,382.39331143152646,91.80601277962847
2021-02-14 14:00:00,314.8597748181896,233.38495000803394,382.9202408122945,82.57633162505277
2021-02-14 15:00:00,261.31587115314545,197.0413851632995,318.51253711566216,70.27404546872064
2021-02-14 16:00:00,212.33354290612525,153.17079591510853,235.9209590080349,62.97096604527141
2021-02-14 17:00:00,72.68089261437441,77.42116657070817,115.85431199321715,22.372724039360076
2021-02-14 18:00:00,17.01230345618168,19.328140895749915,19.68310376254939,13.477100220861637
2021-02-14 19:00:00,0.0,0.0,0.0,0.0
2021-02-14 20:00:00,0.0,0.0,0.0,0.0
2021-02-14 21:00:00,0.0,0.0,0.0,0.0
2021-02-14 22:00:00,0.0,0.0,0.0,0.0
2021-02-14 23:00:00,0.0,0.0,0.0,0.0
2021-02-14 24:00:00,0.0,0.0,0.0,0.0
2021-02-15 01:00:00,0.0,0.0,0.0,0.0
2021-02-15 02:00:00,0.0,0.0,0.0,0.0
2021-02-15 03:00:00,0.0,0.0,0.0,0.0
2021-02-15 04:00:00,9.361736235810367,0.0,0.0,0.0
2021-02-15 05:00:00,0.0,0.0,0.0,0.0
2021-02-15 06:00:00,0.0,0.0,0.0,0.0
2021-02-15 07:00:00,0.0,0.0,0.0,2.0861266117493016
2021-02-15 08:00:00,0.0,0.0,0.0,14.564380314398111
2021-02-15 09:00:00,25.38673972379603,17.35123149596005,34.824094827612505,44.994486519913266
2021-02-15 10:00:00,168.56474664513212,121.8355145933719,226.11177448518188,152.44167570268147
2021-02-15 11:00:00,249.21526291907514,208.5639516845083,333.2354260909,215.68759698900263
2021-02-15 12:00:00,438.51761069314307,316.82219199999,503.95560807548145,261.8449226126359
2021-02-15 13:00:00,454.44499432889984,351.41471655714133,572.4181734107965,274.6551488549387
2021-02-15 14:00:00,536.2384283348784,381.3622170265362,639.5651931943237,262.0385678101158
2021-02-15 15:00:00,564.9934108766741,360.36409044403536,620.6462576057675,226.4345622208946
2021-02-15 16:00:00,481.7690676089783,323.1642041311546,539.154178670391,186.62782345116216
2021-02-15 17:00:00,231.2416001356114,174.66682068546208,297.5383248059513,104.49331146621333
2021-02-15 18:00:00,111.16568378894755,50.73852870434363,102.26697202172835,37.43581936063325
2021-02-15 19:00:00,0.9314708009008296,0.0,20.879361637722756,0.0
2021-02-15 20:00:00,0.0,6.224391098125448,9.195885265957878,0.0
2021-02-15 21:00:00,0.0,3.789744359547364,2.392313357669305,0.0
2021-02-15 22:00:00,0.0,5.576440665374592,1.391772384219024,0.0
2021-02-15 23:00:00,3.0271801815718327,7.192493534971846,2.3347652535516215,0.0
2021-02-15 24:00:00,11.786686495453408,11.417570106641783,26.706921427585637,0.0
2021-02-16 01:00:00,12.099759716387805,11.342711663222437,18.69285572633819,0.0
2021-02-16 02:00:00,0.0,7.384946299350712,9.107815090715581,0.0
2021-02-16 03:00:00,2.293192741294855,5.715348661468867,14.673626388489058,0.0
2021-02-16 04:00:00,0.012114805804965378,3.8356055859518214,11.503400135545238,0.0
2021-02-16 05:00:00,5.7195747735925,0.6263417171303993,18.747550431503306,0.0
